="18-3-30","124 LANDER ST - 124 Lander St",""
="18-3-31","42 FARRINGTON ST - 42 Farrington St",""
="18-3-32","44 FARRINGTON ST - 44 Farrington St",""
="18-3-33","46 FARRINGTON ST - 46 Farrington St",""
="18-3-34","48 FARRINGTON ST - 48 Farrington St",""
="18-3-35","130 JOHNSTON ST - 130 Johnston St",""
="18-3-36","132 JOHNSTON ST - 132 Johnston St",""
="18-3-37","136 JOHNSTON ST - 136 Johnston St",""
="18-3-38","138 JOHNSTON ST - 138 Johnston St",""
="18-3-39","140 JOHNSTON ST - 140 Johnston St",""
="18-3-4","176 LANDER ST - 176 Lander St",""
="18-3-40","142 JOHNSTON ST - 142 Johnston St",""
="18-3-41","144 JOHNSTON ST - 144 Johnston St",""
="18-3-42","146 JOHNSTON ST - 146 Johnston St",""
="18-3-43","148 JOHNSTON ST - 148 Johnston St",""
="18-3-44","150 JOHNSTON ST - 150 Johnston St",""
="18-3-45","152 JOHNSTON ST - 152 Johnston St",""
="18-3-46","154 JOHNSTON ST - 154 Johnston St",""
="18-3-47","156 JOHNSTON ST - 156 Johnston St",""
="18-3-48","158 JOHNSTON ST - 158 Johnston St",""
="18-3-49","162 JOHNSTON ST - 162 Johnston St",""
="18-3-5","174 LANDER ST - 174 Lander St",""
="18-3-6","172 LANDER ST - 172 Lander St",""
="18-3-7","170 LANDER ST - 170 Lander St",""
="18-3-8","168 LANDER ST - 168 Lander St",""
="18-3-9","166 LANDER ST - 166 Lander St",""
="18-4-1","175 CHAMBERS ST - 175 Chambers St",""
="18-4-10","157 CHAMBERS ST - 157 Chambers St",""
="18-4-12","155 CHAMBERS ST - 155 Chambers St",""
="18-4-13","153 CHAMBERS ST - 153 Chambers St",""
="18-4-14","151 CHAMBERS ST - 151 Chambers St",""
="18-4-15","149 CHAMBERS ST - 149 Chambers St",""
="18-4-16","147 CHAMBERS ST - 147 Chambers St",""
="18-4-17","145 CHAMBERS ST - 145 Chambers St",""
="18-4-18","143 CHAMBERS ST - 143 Chambers St",""
="18-4-19","141 CHAMBERS ST - 141 Chambers St",""
="18-4-2","173 CHAMBERS ST - 173 Chambers St",""
="18-4-20","139 CHAMBERS ST - 139 Chambers St",""
="18-4-21","137 CHAMBERS ST - 137 Chambers St",""
="18-4-22","135 CHAMBERS ST - 135 Chambers St",""
="18-4-23","133 CHAMBERS ST - 133 Chambers St",""
="18-4-24","131 CHAMBERS ST - 131 Chambers St",""
="18-4-25","129 CHAMBERS ST - 129 Chambers St",""
="18-4-26","127 CHAMBERS ST - 127 Chambers St",""
="18-4-27","125 CHAMBERS ST - 125 Chambers St",""
="18-4-28","24 FARRINGTON ST - 24 Farrington St",""
="18-4-29","26 FARRINGTON ST - 26 Farrington St",""
="18-4-3","171 CHAMBERS ST - 171 Chambers St",""
="18-4-30","125 LANDER ST - 125 Lander St",""
="18-4-31","127 LANDER ST - 127 Lander St",""
="18-4-32","129 LANDER ST - 129 Lander St",""
="18-4-33","131 LANDER ST - 131 Lander St",""
="18-4-34","133 LANDER ST - 133 Lander St",""
="18-4-35","135 LANDER ST - 135 Lander St",""
="18-4-36","137 LANDER ST - 137 Lander St",""
="18-4-37","139 LANDER ST - 139 Lander St",""
="18-4-38","141 LANDER ST - 141 Lander St",""
="18-4-39","143 LANDER ST - 143 Lander St",""
="18-4-4","169 CHAMBERS ST - 169 Chambers St",""
="18-4-40","145 LANDER ST - 145 Lander St",""
="18-4-41","147 LANDER ST - 147 Lander St",""
="18-4-42","149 LANDER ST - 149 Lander St",""
="18-4-43","151 LANDER ST",""
="18-4-44.1","153 LANDER ST",""
="18-4-44.2","153 LANDER ST REAR",""
="18-4-45","155 LANDER ST - 155 Lander St",""
="18-4-46","157 LANDER ST - 157 Lander St",""
="18-4-47","159 LANDER ST - 159 Lander St",""
="18-4-48","161 LANDER ST - 161 Lander St",""
="18-4-49","163 LANDER ST - 163 Lander St",""
="18-4-5","167 CHAMBERS ST - 167 Chambers St",""
="18-4-50","165 LANDER ST - 165 Lander St",""
="18-4-51","167 LANDER ST - 167 Lander St",""
="18-4-52","169 LANDER ST - 169 Lander St",""
="18-4-53","171 LANDER ST - 171 Lander St",""
="18-4-54","173 LANDER ST - 173 Lander St",""
="18-4-55","175 LANDER ST - 175 Lander St",""
="18-4-6","165 CHAMBERS ST - 165 Chambers St",""
="18-4-7","163 CHAMBERS ST - 163 Chambers St",""
="18-4-8","161 CHAMBERS ST - 161 Chambers St",""
="18-4-9","159 CHAMBERS ST - 159 Chambers St",""
="18-5-1","301 LIBERTY ST - 301 Liberty St",""
="18-5-10","271 LIBERTY ST - 271 Liberty St",""
="18-5-11","269 LIBERTY ST - 269 Liberty St",""
="18-5-12","267 LIBERTY ST - 267 Liberty St",""
="18-5-13","265 LIBERTY ST - 265 Liberty St",""
="18-5-14","263 LIBERTY ST - 263 Liberty St",""
="18-5-15","261 LIBERTY ST - 261 Liberty St",""
="18-5-16","6 FARRINGTON ST REAR - 6 Farrington St Rear",""
="18-5-17","6 FARRINGTON ST - 6 Farrington St",""
="18-5-18","8 FARRINGTON ST - 8 Farrington St",""
="18-5-19","10 FARRINGTON ST - 10 Farrington St",""
="18-5-2","299 LIBERTY ST - 299 Liberty St",""
="18-5-20","12 FARRINGTON ST - 12 Farrington St",""
="18-5-21","14 FARRINGTON ST - 14 Farrington St",""
="18-5-22","16 FARRINGTON ST - 16 Farrington St",""
="18-5-23","132 CHAMBERS ST - 132 Chambers St",""
="18-5-24","134 CHAMBERS ST - 134 Chambers St",""
="18-5-25","136 CHAMBERS ST - 136 Chambers St",""
="18-5-26","138 CHAMBERS ST - 138 Chambers St",""
="18-5-27","140 CHAMBERS ST - 140 Chambers St",""
="18-5-28","142 CHAMBERS ST - 142 Chambers St",""
="18-5-29","146 CHAMBERS ST - 146 Chambers St",""
="18-5-3","297 LIBERTY ST - 297 Liberty St",""
="18-5-30","162 CHAMBERS ST - 162 Chambers St",""
="18-5-31","168 CHAMBERS ST - 168 Chambers St",""
="18-5-32","170 CHAMBERS ST - 170 Chambers St",""
="18-5-33","172 CHAMBERS ST - 172 Chambers St",""
="18-5-34","174 CHAMBERS ST - 174 Chambers St",""
="18-5-4","295 LIBERTY ST - 295 Liberty St",""
="18-5-5","291 LIBERTY ST - 291 Liberty St",""
="18-5-6","289 LIBERTY ST - 289 Liberty St",""
="18-5-7","285 LIBERTY ST - 285 Liberty St",""
="18-5-8","279 LIBERTY ST - 279 Liberty St",""
="18-5-9","273 LIBERTY ST - 273 Liberty St",""
="18-6-1","300 LIBERTY ST - 300 Liberty St",""
="18-6-10","189 GRAND ST - 189 Grand St",""
="18-6-11","185 GRAND ST - 185 Grand St",""
="18-6-12.2","177 GRAND ST - 177 Grand St",""
="18-6-13","167 GRAND ST - 167 Grand St",""
="18-6-14","165 GRAND ST - 165 Grand St",""
="18-6-15","163 GRAND ST - 163 Grand St",""
="18-6-16","159 GRAND ST - 159 Grand St",""
="18-6-17","157 GRAND ST - 157 Grand St",""
="18-6-18","155 GRAND ST - 155 Grand St",""
="18-6-19","153 GRAND ST - 153 Grand St",""
="18-6-2","119 SOUTH ST - 119 South St",""
="18-6-20","151 GRAND ST - 151 Grand St",""
="18-6-21","149 GRAND ST - 149 Grand St",""
="18-6-22.1","10 Catherine St",""
="18-6-22.2","8 Catherine St",""
="18-6-23","12 CATHERINE ST - 12 Catherine St",""
="18-6-24","250 LIBERTY ST - 250 Liberty St",""
="18-6-25","252 LIBERTY ST - 252 Liberty St",""
="18-6-26","254 LIBERTY ST - 254 Liberty St",""
="18-6-27","256 LIBERTY ST - 256 Liberty St",""
="18-6-28","258 LIBERTY ST - 258 Liberty St",""
="18-6-29","258 LIBERTY ST REAR - 258 Liberty St Rear",""
="18-6-3","117 SOUTH ST - 117 South St",""
="18-6-30","260 LIBERTY ST - 260 Liberty St",""
="18-6-31","262 LIBERTY ST - 262 Liberty St",""
="18-6-32","264 LIBERTY ST - 264 Liberty St",""
="18-6-33","268 LIBERTY ST - 268 Liberty St",""
="18-6-34","272 LIBERTY ST - 272 Liberty St",""
="18-6-35","276 LIBERTY ST - 276 Liberty St",""
="18-6-36","278 LIBERTY ST - 278 Liberty St",""
="18-6-37.2","280 LIBERTY ST - 280 Liberty St",""
="18-6-38","282 LIBERTY ST - 282 Liberty St",""
="18-6-39","284 LIBERTY ST - 284 Liberty St",""
="18-6-4","115 SOUTH ST - 115 South St",""
="18-6-40","286 LIBERTY ST - 286 Liberty St",""
="18-6-41","288 LIBERTY ST - 288 Liberty St",""
="18-6-42","290 LIBERTY ST - 290 Liberty St",""
="18-6-43","292 LIBERTY ST - 292 Liberty St",""
="18-6-44","294 LIBERTY ST - 294 Liberty St",""
="18-6-45","296 LIBERTY ST - 296 Liberty St",""
="18-6-46","298 LIBERTY ST - 298 Liberty St",""
="18-6-5","111 SOUTH ST - 111 South St",""
="18-6-6","203 GRAND ST - 203 Grand St",""
="18-6-7","201 GRAND ST - 201 Grand St",""
="18-6-8","197 GRAND ST - 197 Grand St",""
="18-6-9","193 GRAND ST - 193 Grand St",""
="18-7-1","246 LIBERTY ST - 246 Liberty St",""
="18-7-10","135 GRAND ST - 135 Grand St",""
="18-7-11","100 THIRD ST",""
="18-7-12","102 THIRD ST",""
="18-7-13","234 LIBERTY ST - 234 Liberty St",""
="18-7-14","236 LIBERTY ST - 236 Liberty St",""
="18-7-15","238 LIBERTY ST - 238 Liberty St",""
="18-7-16","240 LIBERTY ST - 240 Liberty St",""
="18-7-17","244 LIBERTY ST - 244 Liberty St",""
="18-7-2","5 CATHERINE ST - 5 Catherine St",""
="18-7-3","3 CATHERINE ST - 3 Catherine St",""
="18-7-4","1 CATHERINE ST - 1 Catherine St",""
="18-7-6","147 GRAND ST - 147 Grand St",""
="18-7-7","145 GRAND ST - 145 Grand St",""
="18-7-8","143 GRAND ST - 143 Grand St",""
="18-7-9","139 GRAND ST - 139 Grand St",""
="18-8-1.1","257 LIBERTY ST - 257 Liberty St",""
="18-8-1.2","251 LIBERTY ST - 251 Liberty St",""
="18-8-2","245 LIBERTY ST - 245 Liberty St",""
="18-9-1","123 LANDER ST - 123 Lander St",""
="18-9-10","109 CHAMBERS ST - 109 Chambers St",""
="18-9-12.11","128 THIRD ST - 128 Third St",""
="18-9-12.12","126 THIRD ST - 126 Third St",""
="18-9-13","130 THIRD ST - 130 Third St",""
="18-9-14","132 THIRD ST - 132 Third St",""
="18-9-15","134 THIRD ST - 134 Third St",""
="18-9-16","136 THIRD ST - 136 Third St",""
="18-9-17","140 THIRD ST - 140 Third St",""
="18-9-18","142 THIRD ST - 142 Third St",""
="18-9-19","111 LANDER ST - 111 Lander St",""
="18-9-2","25 FARRINGTON ST - 25 Farrington St",""
="18-9-20","113 LANDER ST - 113 Lander St",""
="18-9-21","115 LANDER ST - 115 Lander St",""
="18-9-22","117 LANDER ST - 117 Lander St",""
="18-9-23","119 LANDER ST - 119 Lander St",""
="18-9-24","121 LANDER ST - 121 Lander St",""
="18-9-3","23 FARRINGTON ST - 23 Farrington St",""
="18-9-4","123 CHAMBERS ST - 123 Chambers St",""
="18-9-5","121 CHAMBERS ST - 121 Chambers St",""
="18-9-6","119 CHAMBERS ST - 119 Chambers St",""
="18-9-7","117 CHAMBERS ST - 117 Chambers St",""
="18-9-8","115 CHAMBERS ST - 115 Chambers St",""
="18-9-9","111 CHAMBERS ST - 111 Chambers St",""
="19-1-1","206 GRAND ST - 206 Grand St",""
="19-1-10","123 MONTGOMERY ST - 123 Montgomery St",""
="19-1-11","121 MONTGOMERY ST - 121 Montgomery St",""
="19-1-12","119 MONTGOMERY ST REAR - 119 Montgomery St Rear",""
="19-1-13","119 MONTGOMERY ST - 119 Montgomery St",""
="19-1-14","117 MONTGOMERY ST - 117 Montgomery St",""
="19-1-15","113 MONTGOMERY ST - 113 Montgomery St",""
="19-1-16","111A MONTGOMERY ST - 111A Montgomery St",""
="19-1-17","111 MONTGOMERY ST - 111 Montgomery St",""
="19-1-18","109 MONTGOMERY ST - 109 Montgomery St",""
="19-1-19","99 MONTGOMERY ST - 99 Montgomery St",""
="19-1-2","87 SOUTH ST - 87 South St",""
="19-1-20","160-A GRAND ST - 160-A Grand St",""
="19-1-21","160 GRAND ST - 160 Grand St",""
="19-1-22","75 MONTGOMERY ST - 75 Montgomery St",""
="19-1-23","71 MONTGOMERY ST - 71 Montgomery St",""
="19-1-24","33 MONTGOMERY ST - 33 Montgomery St",""
="19-1-25","134 GRAND ST - 134 Grand St",""
="19-1-26","152 GRAND ST - 152 Grand St",""
="19-1-27","154 GRAND ST - 154 Grand St",""
="19-1-28","156 GRAND ST - 156 Grand St",""
="19-1-29","158 GRAND ST - 158 Grand St",""
="19-1-3","85 SOUTH ST - 85 South St",""
="19-1-30","162 GRAND ST - 162 Grand St",""
="19-1-31","164 GRAND ST - 164 Grand St",""
="19-1-32","168 GRAND ST - 168 Grand St",""
="19-1-33","170 GRAND ST - 170 Grand St",""
="19-1-34","172 GRAND ST - 172 Grand St",""
="19-1-35","174 GRAND ST - 174 Grand St",""
="19-1-36","176 GRAND ST - 176 Grand St",""
="19-1-37","178 GRAND ST - 178 Grand St",""
="19-1-38","182 GRAND ST - 182 Grand St",""
="19-1-39","188 GRAND ST - 188 Grand St",""
="19-1-4","83 SOUTH ST - 83 South St",""
="19-1-40","196 GRAND ST - 196 Grand St",""
="19-1-41","200 GRAND ST - 200 Grand St",""
="19-1-42","202 GRAND ST - 202 Grand St",""
="19-1-43","204 GRAND ST - 204 Grand St",""
="19-1-5","81 SOUTH ST - 81 South St",""
="19-1-6","131 MONTGOMERY ST - 131 Montgomery St",""
="19-1-7","129 MONTGOMERY ST - 129 Montgomery St",""
="19-1-8","127 MONTGOMERY ST - 127 Montgomery St",""
="19-1-9","125 MONTGOMERY ST - 125 Montgomery St",""
="19-2-1","69 SOUTH ST - 69 South St",""
="19-7-1","WATER ST - Water St",""
="19-7-13.1","63 FRONT ST - 63 Front St",""
="19-7-23.1","148 WATER ST - 148 Water St",""
="19-7-29","115 FRONT ST - 115 Front St",""
="19-7-3","117 FRONT ST - 117 Front St",""
="19-7-5.1","89 FRONT ST - 89 Front St",""
="19-8-1","117 WATER ST - 117 Water St",""
="20-1-1","102 WEST ST - 102 West St",""
="20-1-10","435 THIRD ST - 435 Third St",""
="20-1-11","433 THIRD ST - 433 Third St",""
="20-1-12","431 THIRD ST - 431 Third St",""
="20-1-13","429 THIRD ST - 429 Third St",""
="20-1-14","425 THIRD ST - 425 Third St",""
="20-1-15","29 VALLEY AVE - 29 Valley Ave",""
="20-1-16","27 VALLEY AVE - 27 Valley Ave",""
="20-1-17","23 VALLEY AVE - 23 Valley Ave",""
="20-1-18","19 VALLEY AVE - 19 Valley Ave",""
="20-1-19","17 VALLEY AVE - 17 Valley Ave",""
="20-1-2","451 THIRD ST - 451 Third St",""
="20-1-21.1","11 VALLEY AVE - 11 Valley Ave",""
="20-1-22.1","9 VALLEY AVE - 9 Valley Ave",""
="20-1-24","470 FIRST ST - 470 First St",""
="20-1-25","472 FIRST ST - 472 First St",""
="20-1-26","474 FIRST ST - 474 First St",""
="20-1-27","476 FIRST ST - 476 First St",""
="20-1-28","480 FIRST ST - 480 First St",""
="20-1-29","482 FIRST ST - 482 First St",""
="20-1-3","449 THIRD ST - 449 Third St",""
="20-1-30","484 FIRST ST - 484 First St",""
="20-1-31","486 FIRST ST - 486 First St",""
="20-1-32","488 FIRST ST - 488 First St",""
="20-1-33","490 FIRST ST - 490 First St",""
="20-1-34","492 FIRST ST - 492 First St",""
="20-1-35","494 FIRST ST - 494 First St",""
="20-1-36","496 FIRST ST - 496 First St",""
="20-1-37","60 WEST ST - 60 West St",""
="20-1-38","66 WEST ST - 66 West St",""
="20-1-39","68 WEST ST - 68 West St",""
="20-1-4","447 THIRD ST - 447 Third St",""
="20-1-40","70 WEST ST - 70 West St",""
="20-1-41","72 WEST ST - 72 West St",""
="20-1-42","4 ARLINGTON PL - 4 Arlington Pl",""
="20-1-43","6 ARLINGTON PL - 6 Arlington Pl",""
="20-1-44","10 ARLINGTON PL - 10 Arlington Pl",""
="20-1-45","12 ARLINGTON PL - 12 Arlington Pl",""
="20-1-46","14 ARLINGTON PL - 14 Arlington Pl",""
="20-1-47","16 ARLINGTON PL - 16 Arlington Pl",""
="20-1-48","22 ARLINGTON PL - 22 Arlington Pl",""
="20-1-49","18 ARLINGTON PL - 18 Arlington Pl",""
="20-1-5","445 THIRD ST - 445 Third St",""
="20-1-50","11 ARLINGTON PL - 11 Arlington Pl",""
="20-1-51","9 ARLINGTON PL - 9 Arlington Pl",""
="20-1-52","7 ARLINGTON PL - 7 Arlington Pl",""
="20-1-53","76 WEST ST - 76 West St",""
="20-1-54","78 WEST ST - 78 West St",""
="20-1-55","80 WEST ST - 80 West St",""
="20-1-56","82 WEST ST - 82 West St",""
="20-1-57","86 WEST ST - 86 West St",""
="20-1-58","88 WEST ST - 88 West St",""
="20-1-59","90 WEST ST - 90 West St",""
="20-1-60","96 WEST ST - 96 West St",""
="20-1-61","98 WEST ST - 98 West St",""
="20-1-6.1","443 THIRD ST - 443 Third St",""
="20-1-62","100 WEST ST - 100 West St",""
="20-1-8","439 THIRD ST - 439 Third St",""
="20-1-9","437 THIRD ST - 437 Third St",""
="20-2-1","423 THIRD ST - 423 Third St",""
="20-2-10","2 HUMPHRIES PL - 2 Humphries Pl",""
="20-2-11","6 HUMPHRIES PL - 6 Humphries Pl",""
="20-2-12","10 HUMPHRIES PL - 10 Humphries Pl",""
="20-2-13","14 HUMPHRIES PL - 14 Humphries Pl",""
="20-2-14","24 VALLEY AVE - 24 Valley Ave",""
="20-2-15","26 VALLEY AVE - 26 Valley Ave",""
="20-2-16","28 VALLEY AVE - 28 Valley Ave",""
="20-2-17","30 VALLEY AVE - 30 Valley Ave",""
="20-2-2","421 THIRD ST - 421 Third St",""
="20-2-3","419 THIRD ST - 419 Third St",""
="20-2-4","417 THIRD ST - 417 Third St",""
="20-2-5","415 THIRD ST - 415 Third St",""
="20-2-6","413 THIRD ST - 413 Third St",""
="20-2-7","411 THIRD ST - 411 Third St",""
="20-2-8","409 THIRD ST - 409 Third St",""
="20-2-9","407 THIRD ST - 407 Third St",""
="20-3-1","97 FULLERTON AVE - 97 Fullerton Ave",""
="20-3-10","75 FULLERTON AVE - 75 Fullerton Ave",""
="20-3-11","73 FULLERTON AVE - 73 Fullerton Ave",""
="20-3-12","71 FULLERTON AVE - 71 Fullerton Ave",""
="20-3-13","69 FULLERTON AVE - 69 Fullerton Ave",""
="20-3-14","67 FULLERTON AVE - 67 Fullerton Ave",""
="20-3-15","1 HUMPHRIES PL - 1 Humphries Pl",""
="20-3-16","3 HUMPHRIES PL - 3 Humphries Pl",""
="20-3-17","5 HUMPHRIES PL - 5 Humphries Pl",""
="20-3-18","7 HUMPHRIES PL - 7 Humphries Pl",""
="20-3-19","22 VALLEY AVE - 22 Valley Ave",""
="20-3-2","93 FULLERTON AVE - 93 Fullerton Ave",""
="20-3-20","18 VALLEY AVE - 18 Valley Ave",""
="20-3-21","16 VALLEY AVE - 16 Valley Ave",""
="20-3-22","14 VALLEY AVE - 14 Valley Ave",""
="20-3-23","12 VALLEY AVE - 12 Valley Ave",""
="20-3-24","10 VALLEY AVE - 10 Valley Ave",""
="20-3-25","8 VALLEY AVE - 8 Valley Ave",""
="20-3-26","468 A FIRST ST - 468 A First St",""
="20-3-27","468 FIRST ST - 468 First St",""
="20-3-28","462 FIRST ST - 462 First St",""
="20-3-29","460 FIRST ST - 460 First St",""
="20-3-3","91 FULLERTON AVE - 91 Fullerton Ave",""
="20-3-30","458 FIRST ST - 458 First St",""
="20-3-31","454 FIRST ST - 454 First St",""
="20-3-32","450 FIRST ST - 450 First St",""
="20-3-33","448 FIRST ST - 448 First St",""
="20-3-34","446 FIRST ST - 446 First St",""
="20-3-35","444 FIRST ST - 444 First St",""
="20-3-36","438 FIRST ST - 438 First St",""
="20-3-37","436 FIRST ST - 436 First St",""
="20-3-38","434 FIRST ST - 434 First St",""
="20-3-39","432 FIRST ST - 432 First St",""
="20-3-4","89 FULLERTON AVE - 89 Fullerton Ave",""
="20-3-40","430 FIRST ST - 430 First St",""
="20-3-41","428 FIRST ST - 428 First St",""
="20-3-42","65 FULLERTON AVE - 65 Fullerton Ave",""
="20-3-5","87 FULLERTON AVE - 87 Fullerton Ave",""
="20-3-6","81 FULLERTON AVE - 81 Fullerton Ave",""
="20-3-7","79 A FULLERTON AVE - 79 A Fullerton Ave",""
="20-3-8","79 FULLERTON AVE - 79 Fullerton Ave",""
="20-3-9","77 FULLERTON AVE - 77 Fullerton Ave",""
="21-1-1","387 THIRD ST - 387 Third St",""
="21-1-10","14 UNDERHILL PL - 14 Underhill Pl",""
="21-1-12","18 UNDERHILL PL - 18 Underhill Pl",""
="21-1-13","396 FIRST ST - 396 First St",""
="21-1-14","398 FIRST ST - 398 First St",""
="21-1-15","404 FIRST ST - 404 First St",""
="21-1-16","406 FIRST ST - 406 First St",""
="21-1-17","408 FIRST ST - 408 First St",""
="21-1-18","412 FIRST ST - 412 First St",""
="21-1-2","379 THIRD ST - 379 Third St",""
="21-1-20","416 FIRST ST - 416 First St",""
="21-1-21","418 FIRST ST - 418 First St",""
="21-1-22","420 FIRST ST - 420 First St",""
="21-1-24.1","424 FIRST ST - 424 First St",""
="21-1-25","68 FULLERTON AVE - 68 Fullerton Ave",""
="21-1-26","70 FULLERTON AVE - 70 Fullerton Ave",""
="21-1-28.1","74 FULLERTON AVE - 74 Fullerton Ave",""
="21-1-3","375 THIRD ST - 375 Third St",""
="21-1-30","78 FULLERTON AVE - 78 Fullerton Ave",""
="21-1-31","82 FULLERTON AVE - 82 Fullerton Ave",""
="21-1-32","84 FULLERTON AVE - 84 Fullerton Ave",""
="21-1-33","86 FULLERTON AVE - 86 Fullerton Ave",""
="21-1-34","88 FULLERTON AVE - 88 Fullerton Ave",""
="21-1-35","90 FULLERTON AVE - 90 Fullerton Ave",""
="21-1-36","92 FULLERTON AVE - 92 Fullerton Ave",""
="21-1-37","94 FULLERTON AVE - 94 Fullerton Ave",""
="21-1-4","373 THIRD ST - 373 Third St",""
="21-1-5","365 THIRD ST - 365 Third St",""
="21-1-6","2 UNDERHILL PL - 2 Underhill Pl",""
="21-1-7","6 UNDERHILL PL - 6 Underhill Pl",""
="21-1-8","10 UNDERHILL PL - 10 Underhill Pl",""
="21-1-9","12 UNDERHILL PL - 12 Underhill Pl",""
="21-2-1","361 THIRD ST - 361 Third St",""
="21-2-10","177 CARTER ST - 177 Carter St",""
="21-2-11","175 CARTER ST - 175 Carter St",""
="21-2-12","77 PROSPECT ST - 77 Prospect St",""
="21-2-13","75 PROSPECT ST - 75 Prospect St",""
="21-2-14","73 PROSPECT ST - 73 Prospect St",""
="21-2-15","360 FIRST ST - 360 First St",""
="21-2-16","366 FIRST ST - 366 First St",""
="21-2-17","370 FIRST ST - 370 First St",""
="21-2-18","374 FIRST ST - 374 First St",""
="21-2-19","376 FIRST ST - 376 First St",""
="21-2-2","359 THIRD ST - 359 Third St",""
="21-2-20","382 FIRST ST - 382 First St",""
="21-2-21","9 UNDERHILL PL - 9 Underhill Pl",""
="21-2-22","7 UNDERHILL PL - 7 Underhill Pl",""
="21-2-23","3 UNDERHILL PL - 3 Underhill Pl",""
="21-2-3","355 THIRD ST - 355 Third St",""
="21-2-4","353 THIRD ST - 353 Third St",""
="21-2-5","351 THIRD ST - 351 Third St",""
="21-2-6","5 HILLCREST PL - 5 Hillcrest Pl",""
="21-2-7","11 HILLCREST PL - 11 Hillcrest Pl",""
="21-2-8","13 HILLCREST PL - 13 Hillcrest Pl",""
="21-2-9","179 CARTER ST - 179 Carter St",""
="21-3-1","349 THIRD ST - 349 Third St",""
="21-3-2","347 THIRD ST - 347 Third St",""
="21-3-3","343 THIRD ST - 343 Third St",""
="21-3-4","341 THIRD ST - 341 Third St",""
="21-3-5","85 PROSPECT ST - 85 Prospect St",""
="21-3-6","83 PROSPECT ST - 83 Prospect St",""
="21-3-7","14 HILLCREST PL - 14 Hillcrest Pl",""
="21-3-8","12 HILLCREST PL - 12 Hillcrest Pl",""
="21-3-9","8 HILLCREST PL - 8 Hillcrest Pl",""
="21-4-1","17 LINCOLN TER - 17 Lincoln Ter",""
="21-4-10","82 PROSPECT ST - 82 Prospect St",""
="21-4-11","86 PROSPECT ST - 86 Prospect St",""
="21-4-12","88 PROSPECT ST - 88 Prospect St",""
="21-4-13","90 PROSPECT ST - 90 Prospect St",""
="21-4-14","92 PROSPECT ST - 92 Prospect St",""
="21-4-15","94 PROSPECT ST - 94 Prospect St",""
="21-4-16","96 PROSPECT ST - 96 Prospect St",""
="21-4-2","15 LINCOLN TER - 15 Lincoln Ter",""
="21-4-3","13 LINCOLN TER - 13 Lincoln Ter",""
="21-4-4","11 LINCOLN TER - 11 Lincoln Ter",""
="21-4-5","9 LINCOLN TER - 9 Lincoln Ter",""
="21-4-6","5 LINCOLN TER - 5 Lincoln Ter",""
="21-4-7","1 LINCOLN TER - 1 Lincoln Ter",""
="21-4-8","78 PROSPECT ST - 78 Prospect St",""
="21-4-9","80 PROSPECT ST - 80 Prospect St",""
="21-5-1","18 LINCOLN TER - 18 Lincoln Ter",""
="21-5-2","16 LINCOLN TER - 16 Lincoln Ter",""
="21-5-3","14 LINCOLN TER - 14 Lincoln Ter",""
="21-5-4","10 LINCOLN TER - 10 Lincoln Ter",""
="21-5-5","6 LINCOLN TER - 6 Lincoln Ter",""
="21-5-6","2 LINCOLN TER - 2 Lincoln Ter",""
="21-6-1","97 ROBINSON AVE - 97 Robinson Ave",""
="21-6-2","93 ROBINSON AVE - 93 Robinson Ave",""
="21-6-3","91 ROBINSON AVE - 91 Robinson Ave",""
="21-6-4","89 ROBINSON AVE - 89 Robinson Ave",""
="21-6-5","87 ROBINSON AVE - 87 Robinson Ave",""
="21-6-6","83 ROBINSON AVE - 83 Robinson Ave",""
="21-6-7","81 ROBINSON AVE - 81 Robinson Ave",""
="21-7-1","76 PROSPECT ST - 76 Prospect St",""
="21-7-10","123 CARTER ST - 123 Carter St",""
="21-7-11","79 ROBINSON AVE - 79 Robinson Ave",""
="21-7-12","77 ROBINSON AVE - 77 Robinson Ave",""
="21-7-13","75 ROBINSON AVE - 75 Robinson Ave",""
="21-7-14","73 ROBINSON AVE - 73 Robinson Ave",""
="21-7-15","71 ROBINSON AVE - 71 Robinson Ave",""
="21-7-16","69 ROBINSON AVE - 69 Robinson Ave",""
="21-7-17","320 FIRST ST - 320 First St",""
="21-7-18","322 FIRST ST - 322 First St",""
="21-7-19","324 FIRST ST - 324 First St",""
="21-7-20","326 FIRST ST - 326 First St",""
="21-7-21","330 FIRST ST - 330 First St",""
="21-7-2.1","143 CARTER ST - 143 Carter St",""
="21-7-22","332 FIRST ST - 332 First St",""
="21-7-23","334 FIRST ST - 334 First St",""
="21-7-24","340 FIRST ST - 340 First St",""
="21-7-25","342 FIRST ST - 342 First St",""
="21-7-26","344 FIRST ST - 344 First St",""
="21-7-27.1","350 FIRST ST - 350 First St",""
="21-7-27.2","346 FIRST ST - 346 First St",""
="21-7-28","352 FIRST ST - 352 First St",""
="21-7-29","354 FIRST ST - 354 First St",""
="21-7-30","358 FIRST ST - 358 First St",""
="21-7-31","64 PROSPECT ST - 64 Prospect St",""
="21-7-32","66 PROSPECT ST - 66 Prospect St",""
="21-7-34","72 PROSPECT ST - 72 Prospect St",""
="21-7-4","137 CARTER ST - 137 Carter St",""
="21-7-5","135 CARTER ST - 135 Carter St",""
="21-7-6","133 CARTER ST - 133 Carter St",""
="21-7-7","129 CARTER ST - 129 Carter St",""
="21-7-8","127 CARTER ST - 127 Carter St",""
